source,target
CHEMBL.COMPOUND:CHEMBL1431,DOID:9352
CHEMBL.COMPOUND:CHEMBL1431,DOID:0111099
CHEMBL.COMPOUND:CHEMBL1431,DOID:0111100
CHEMBL.COMPOUND:CHEMBL1431,DOID:0111101
CHEMBL.COMPOUND:CHEMBL1431,DOID:0111102
CHEMBL.COMPOUND:CHEMBL1431,DOID:0111103
CHEMBL.COMPOUND:CHEMBL1431,DOID:0111104
CHEMBL.COMPOUND:CHEMBL1431,DOID:0111105
CHEMBL.COMPOUND:CHEMBL1431,DOID:0111106
CHEMBL.COMPOUND:CHEMBL1431,DOID:0111107
CHEMBL.COMPOUND:CHEMBL1431,DOID:0111108
CHEMBL.COMPOUND:CHEMBL1431,DOID:0111109
CHEMBL.COMPOUND:CHEMBL1431,DOID:0111110
CHEMBL.COMPOUND:CHEMBL1431,DOID:0111111
CHEMBL.COMPOUND:CHEMBL1431,OMIM:125853
CHEMBL.COMPOUND:CHEMBL1431,DOID:0050524
CHEMBL.COMPOUND:CHEMBL1431,HP:0005978
CHEMBL.COMPOUND:CHEMBL553025,DOID:0060112
CHEMBL.COMPOUND:CHEMBL553025,DOID:2394
CHEMBL.COMPOUND:CHEMBL553025,HP:0100615
CHEMBL.COMPOUND:CHEMBL553025,DOID:9150
CHEMBL.COMPOUND:CHEMBL553025,DOID:9157
CHEMBL.COMPOUND:CHEMBL553025,DOID:9186
CHEMBL.COMPOUND:CHEMBL553025,DOID:9216
CHEMBL.COMPOUND:CHEMBL553025,DOID:9225
CHEMBL.COMPOUND:CHEMBL553025,DOID:9227
CHEMBL.COMPOUND:CHEMBL553025,DOID:9064
CHEMBL.COMPOUND:CHEMBL553025,DOID:9067
CHEMBL.COMPOUND:CHEMBL553025,DOID:9078
CHEMBL.COMPOUND:CHEMBL553025,DOID:9079
CHEMBL.COMPOUND:CHEMBL553025,DOID:9084
CHEMBL.COMPOUND:CHEMBL553025,DOID:9092
CHEMBL.COMPOUND:CHEMBL553025,DOID:9093
CHEMBL.COMPOUND:CHEMBL553025,DOID:9117
CHEMBL.COMPOUND:CHEMBL553025,DOID:9121
CHEMBL.COMPOUND:CHEMBL553025,DOID:9124
CHEMBL.COMPOUND:CHEMBL553025,DOID:9130
CHEMBL.COMPOUND:CHEMBL553025,DOID:9142
CHEMBL.COMPOUND:CHEMBL553025,DOID:8959
CHEMBL.COMPOUND:CHEMBL553025,DOID:8964
CHEMBL.COMPOUND:CHEMBL553025,DOID:8973
CHEMBL.COMPOUND:CHEMBL553025,DOID:8978
CHEMBL.COMPOUND:CHEMBL553025,DOID:8979
CHEMBL.COMPOUND:CHEMBL553025,DOID:8980
CHEMBL.COMPOUND:CHEMBL553025,DOID:8990
CHEMBL.COMPOUND:CHEMBL553025,DOID:8992
CHEMBL.COMPOUND:CHEMBL553025,DOID:8994
CHEMBL.COMPOUND:CHEMBL553025,DOID:9001
CHEMBL.COMPOUND:CHEMBL553025,DOID:9025
CHEMBL.COMPOUND:CHEMBL553025,DOID:9033
CHEMBL.COMPOUND:CHEMBL553025,DOID:9039
CHEMBL.COMPOUND:CHEMBL553025,DOID:9041
CHEMBL.COMPOUND:CHEMBL553025,DOID:9052
CHEMBL.COMPOUND:CHEMBL553025,DOID:8903
CHEMBL.COMPOUND:CHEMBL553025,DOID:8918
CHEMBL.COMPOUND:CHEMBL553025,DOID:8939
CHEMBL.COMPOUND:CHEMBL553025,DOID:8742
CHEMBL.COMPOUND:CHEMBL553025,DOID:8751
CHEMBL.COMPOUND:CHEMBL553025,DOID:8754
CHEMBL.COMPOUND:CHEMBL553025,DOID:8794
CHEMBL.COMPOUND:CHEMBL553025,DOID:8795
CHEMBL.COMPOUND:CHEMBL553025,DOID:8798
CHEMBL.COMPOUND:CHEMBL553025,DOID:8825
CHEMBL.COMPOUND:CHEMBL553025,DOID:8832
CHEMBL.COMPOUND:CHEMBL553025,DOID:8837
CHEMBL.COMPOUND:CHEMBL553025,DOID:8847
CHEMBL.COMPOUND:CHEMBL553025,DOID:8852
CHEMBL.COMPOUND:CHEMBL553025,DOID:8854
CHEMBL.COMPOUND:CHEMBL553025,DOID:8871
CHEMBL.COMPOUND:CHEMBL553025,DOID:8875
CHEMBL.COMPOUND:CHEMBL553025,DOID:8638
CHEMBL.COMPOUND:CHEMBL553025,DOID:8641
CHEMBL.COMPOUND:CHEMBL553025,DOID:8642
CHEMBL.COMPOUND:CHEMBL553025,DOID:8650
CHEMBL.COMPOUND:CHEMBL553025,DOID:8651
CHEMBL.COMPOUND:CHEMBL553025,DOID:8653
CHEMBL.COMPOUND:CHEMBL553025,DOID:8667
CHEMBL.COMPOUND:CHEMBL553025,DOID:8701
CHEMBL.COMPOUND:CHEMBL553025,DOID:8542
CHEMBL.COMPOUND:CHEMBL553025,DOID:8567
CHEMBL.COMPOUND:CHEMBL553025,DOID:8604
CHEMBL.COMPOUND:CHEMBL553025,DOID:8627
CHEMBL.COMPOUND:CHEMBL553025,DOID:8276
CHEMBL.COMPOUND:CHEMBL553025,OMIM:236000
CHEMBL.COMPOUND:CHEMBL553025,DOID:0060330
CHEMBL.COMPOUND:CHEMBL553025,HP:0012189
CHEMBL.COMPOUND:CHEMBL553025,DOID:4832
CHEMBL.COMPOUND:CHEMBL553025,DOID:4832
CHEMBL.COMPOUND:CHEMBL553025,DOID:3908
CHEMBL.COMPOUND:CHEMBL553025,HP:0030358
CHEMBL.COMPOUND:CHEMBL553025,DOID:1612
CHEMBL.COMPOUND:CHEMBL553025,HP:0100013
CHEMBL.COMPOUND:CHEMBL218490,DOID:9377
CHEMBL.COMPOUND:CHEMBL218490,DOID:0060680
CHEMBL.COMPOUND:CHEMBL218490,DOID:1067
CHEMBL.COMPOUND:CHEMBL1237044,DOID:0060145
CHEMBL.COMPOUND:CHEMBL1237044,HP:0012531
CHEMBL.COMPOUND:CHEMBL982,DOID:11091
CHEMBL.COMPOUND:CHEMBL1165,DOID:11271
CHEMBL.COMPOUND:CHEMBL1165,DOID:10763
CHEMBL.COMPOUND:CHEMBL1165,DOID:9653
CHEMBL.COMPOUND:CHEMBL1165,HP:0000822
CHEMBL.COMPOUND:CHEMBL1165,DOID:0060828
CHEMBL.COMPOUND:CHEMBL1165,DOID:6000
CHEMBL.COMPOUND:CHEMBL1165,HP:0001635
CHEMBL.COMPOUND:CHEMBL1165,DOID:2370
CHEMBL.COMPOUND:CHEMBL1738,DOID:1612
CHEMBL.COMPOUND:CHEMBL1738,HP:0100013
CHEMBL.COMPOUND:CHEMBL1000,HP:0001025
CHEMBL.COMPOUND:CHEMBL533,DOID:0050650
CHEMBL.COMPOUND:CHEMBL533,DOID:0060224
CHEMBL.COMPOUND:CHEMBL533,HP:0005110
CHEMBL.COMPOUND:CHEMBL533,HP:0031672
CHEMBL.COMPOUND:CHEMBL533,HP:0004749
CHEMBL.COMPOUND:CHEMBL533,HP:0031671
CHEMBL.COMPOUND:CHEMBL1139,DOID:6432
CHEMBL.COMPOUND:CHEMBL1139,HP:0002092
CHEMBL.COMPOUND:CHEMBL1139,DOID:11394
CHEMBL.COMPOUND:CHEMBL1139,DOID:3326
CHEMBL.COMPOUND:CHEMBL1139,HP:0031365
CHEMBL.COMPOUND:CHEMBL1139,HP:0025552
CHEMBL.COMPOUND:CHEMBL1139,HP:0000979
CHEMBL.COMPOUND:CHEMBL1139,DOID:2349
CHEMBL.COMPOUND:CHEMBL1139,HP:0002634
CHEMBL.COMPOUND:CHEMBL1139,HP:0031684
CHEMBL.COMPOUND:CHEMBL1139,DOID:0050830
CHEMBL.COMPOUND:CHEMBL1139,HP:0004950
CHEMBL.COMPOUND:CHEMBL1139,DOID:418
CHEMBL.COMPOUND:CHEMBL1201562,DOID:2377
CHEMBL.COMPOUND:CHEMBL115,DOID:524
CHEMBL.COMPOUND:CHEMBL115,DOID:635
CHEMBL.COMPOUND:CHEMBL115,DOID:0050507
CHEMBL.COMPOUND:CHEMBL115,DOID:0050510
CHEMBL.COMPOUND:CHEMBL115,DOID:13734
CHEMBL.COMPOUND:CHEMBL115,DOID:6045
CHEMBL.COMPOUND:CHEMBL115,DOID:7498
CHEMBL.COMPOUND:CHEMBL481,DOID:1984
CHEMBL.COMPOUND:CHEMBL481,HP:0100743
CHEMBL.COMPOUND:CHEMBL481,DOID:1240
CHEMBL.COMPOUND:CHEMBL481,DOID:12965
CHEMBL.COMPOUND:CHEMBL481,DOID:1036
CHEMBL.COMPOUND:CHEMBL481,HP:0001909
CHEMBL.COMPOUND:CHEMBL481,DOID:0060058
CHEMBL.COMPOUND:CHEMBL481,DOID:9203
CHEMBL.COMPOUND:CHEMBL481,DOID:9222
CHEMBL.COMPOUND:CHEMBL481,DOID:6954
CHEMBL.COMPOUND:CHEMBL481,DOID:9143
CHEMBL.COMPOUND:CHEMBL481,DOID:6802
CHEMBL.COMPOUND:CHEMBL481,DOID:8958
CHEMBL.COMPOUND:CHEMBL481,DOID:8974
CHEMBL.COMPOUND:CHEMBL481,DOID:9010
CHEMBL.COMPOUND:CHEMBL481,DOID:9037
CHEMBL.COMPOUND:CHEMBL481,DOID:9054
CHEMBL.COMPOUND:CHEMBL481,DOID:8914
CHEMBL.COMPOUND:CHEMBL481,DOID:8928
CHEMBL.COMPOUND:CHEMBL481,DOID:8716
CHEMBL.COMPOUND:CHEMBL481,DOID:8758
CHEMBL.COMPOUND:CHEMBL481,DOID:8766
CHEMBL.COMPOUND:CHEMBL481,DOID:0050743
CHEMBL.COMPOUND:CHEMBL481,DOID:8836
CHEMBL.COMPOUND:CHEMBL481,DOID:8860
CHEMBL.COMPOUND:CHEMBL481,DOID:8674
CHEMBL.COMPOUND:CHEMBL481,DOID:8583
CHEMBL.COMPOUND:CHEMBL481,DOID:8587
CHEMBL.COMPOUND:CHEMBL481,DOID:1356
CHEMBL.COMPOUND:CHEMBL481,DOID:5599
CHEMBL.COMPOUND:CHEMBL481,HP:0500047
CHEMBL.COMPOUND:CHEMBL481,HP:0002665
CHEMBL.COMPOUND:CHEMBL481,DOID:1612
CHEMBL.COMPOUND:CHEMBL481,HP:0100013
CHEMBL.COMPOUND:CHEMBL481,DOID:10534
CHEMBL.COMPOUND:CHEMBL481,HP:0006753
CHEMBL.COMPOUND:CHEMBL481,DOID:235
CHEMBL.COMPOUND:CHEMBL481,HP:0100273
CHEMBL.COMPOUND:CHEMBL481,DOID:735
CHEMBL.COMPOUND:CHEMBL481,DOID:10145
CHEMBL.COMPOUND:CHEMBL481,DOID:10012
CHEMBL.COMPOUND:CHEMBL481,DOID:7158
CHEMBL.COMPOUND:CHEMBL481,DOID:12189
CHEMBL.COMPOUND:CHEMBL481,DOID:1543
CHEMBL.COMPOUND:CHEMBL481,DOID:927
CHEMBL.COMPOUND:CHEMBL481,DOID:12254
CHEMBL.COMPOUND:CHEMBL481,DOID:14492
CHEMBL.COMPOUND:CHEMBL481,DOID:11810
CHEMBL.COMPOUND:CHEMBL481,DOID:6488
CHEMBL.COMPOUND:CHEMBL481,DOID:14163
CHEMBL.COMPOUND:CHEMBL481,DOID:14182
CHEMBL.COMPOUND:CHEMBL481,DOID:6578
CHEMBL.COMPOUND:CHEMBL481,DOID:2873
CHEMBL.COMPOUND:CHEMBL481,DOID:6329
CHEMBL.COMPOUND:CHEMBL481,DOID:13975
CHEMBL.COMPOUND:CHEMBL481,DOID:6308
CHEMBL.COMPOUND:CHEMBL481,DOID:4496
CHEMBL.COMPOUND:CHEMBL481,DOID:6080
CHEMBL.COMPOUND:CHEMBL481,DOID:8145
CHEMBL.COMPOUND:CHEMBL481,DOID:8146
CHEMBL.COMPOUND:CHEMBL481,DOID:8005
CHEMBL.COMPOUND:CHEMBL481,DOID:4077
CHEMBL.COMPOUND:CHEMBL481,DOID:13213
CHEMBL.COMPOUND:CHEMBL481,DOID:7526
CHEMBL.COMPOUND:CHEMBL481,DOID:10367
CHEMBL.COMPOUND:CHEMBL481,DOID:1991
CHEMBL.COMPOUND:CHEMBL481,DOID:2022
CHEMBL.COMPOUND:CHEMBL481,DOID:4832
CHEMBL.COMPOUND:CHEMBL481,DOID:4832
CHEMBL.COMPOUND:CHEMBL481,DOID:3908
CHEMBL.COMPOUND:CHEMBL481,HP:0030358
CHEMBL.COMPOUND:CHEMBL481,DOID:1793
CHEMBL.COMPOUND:CHEMBL481,HP:0002894
CHEMBL.COMPOUND:CHEMBL888,DOID:3587
CHEMBL.COMPOUND:CHEMBL1005,DOID:0060145
CHEMBL.COMPOUND:CHEMBL1005,HP:0012531
CHEMBL.COMPOUND:CHEMBL1487,HP:0001677
CHEMBL.COMPOUND:CHEMBL1487,DOID:0090105
CHEMBL.COMPOUND:CHEMBL1487,DOID:2487
CHEMBL.COMPOUND:CHEMBL1487,DOID:2487
CHEMBL.COMPOUND:CHEMBL1487,HP:0003124
CHEMBL.COMPOUND:CHEMBL1487,DOID:1168
CHEMBL.COMPOUND:CHEMBL1487,HP:0010980
CHEMBL.COMPOUND:CHEMBL639,DOID:11204
CHEMBL.COMPOUND:CHEMBL639,HP:0007879
CHEMBL.COMPOUND:CHEMBL639,DOID:4730
CHEMBL.COMPOUND:CHEMBL1757,DOID:0050400
CHEMBL.COMPOUND:CHEMBL1757,DOID:0050478
CHEMBL.COMPOUND:CHEMBL1757,HP:0002740
CHEMBL.COMPOUND:CHEMBL186,DOID:2890
CHEMBL.COMPOUND:CHEMBL186,DOID:0110003
CHEMBL.COMPOUND:CHEMBL186,DOID:1227
CHEMBL.COMPOUND:CHEMBL186,DOID:0060551
CHEMBL.COMPOUND:CHEMBL186,DOID:0050400
CHEMBL.COMPOUND:CHEMBL186,HP:0100658
CHEMBL.COMPOUND:CHEMBL186,DOID:10529
CHEMBL.COMPOUND:CHEMBL186,DOID:874
CHEMBL.COMPOUND:CHEMBL186,DOID:0050478
CHEMBL.COMPOUND:CHEMBL186,HP:0002740
CHEMBL.COMPOUND:CHEMBL186,DOID:11361
CHEMBL.COMPOUND:CHEMBL186,DOID:0050484
CHEMBL.COMPOUND:CHEMBL186,HP:0001945
CHEMBL.COMPOUND:CHEMBL186,DOID:1042
CHEMBL.COMPOUND:CHEMBL186,DOID:2898
CHEMBL.COMPOUND:CHEMBL186,DOID:0050421
CHEMBL.COMPOUND:CHEMBL186,DOID:11400
CHEMBL.COMPOUND:CHEMBL186,HP:0012330
CHEMBL.COMPOUND:CHEMBL186,DOID:98
CHEMBL.COMPOUND:CHEMBL584,DOID:524
CHEMBL.COMPOUND:CHEMBL584,DOID:635
CHEMBL.COMPOUND:CHEMBL584,DOID:0050507
CHEMBL.COMPOUND:CHEMBL584,DOID:0050510
CHEMBL.COMPOUND:CHEMBL584,DOID:13734
CHEMBL.COMPOUND:CHEMBL584,DOID:6045
CHEMBL.COMPOUND:CHEMBL584,DOID:7498
CHEMBL.COMPOUND:CHEMBL593,DOID:524
CHEMBL.COMPOUND:CHEMBL593,DOID:635
CHEMBL.COMPOUND:CHEMBL593,DOID:0050507
CHEMBL.COMPOUND:CHEMBL593,DOID:0050510
CHEMBL.COMPOUND:CHEMBL593,DOID:13734
CHEMBL.COMPOUND:CHEMBL593,DOID:6045
CHEMBL.COMPOUND:CHEMBL593,DOID:7498
CHEMBL.COMPOUND:CHEMBL914,HP:0001025
CHEMBL.COMPOUND:CHEMBL990,DOID:9060
CHEMBL.COMPOUND:CHEMBL990,DOID:12403
CHEMBL.COMPOUND:CHEMBL301265,HP:0000716
CHEMBL.COMPOUND:CHEMBL301265,DOID:14330
CHEMBL.COMPOUND:CHEMBL301265,DOID:0060892
CHEMBL.COMPOUND:CHEMBL301265,DOID:0060894
CHEMBL.COMPOUND:CHEMBL301265,DOID:0060895
CHEMBL.COMPOUND:CHEMBL301265,DOID:0060897
CHEMBL.COMPOUND:CHEMBL301265,DOID:0060898
CHEMBL.COMPOUND:CHEMBL301265,DOID:0060900
CHEMBL.COMPOUND:CHEMBL301265,DOID:0060367
CHEMBL.COMPOUND:CHEMBL301265,DOID:0060370
CHEMBL.COMPOUND:CHEMBL301265,DOID:0060371
CHEMBL.COMPOUND:CHEMBL301265,DOID:0060372
CHEMBL.COMPOUND:CHEMBL760,DOID:1588
CHEMBL.COMPOUND:CHEMBL760,HP:0001873
CHEMBL.COMPOUND:CHEMBL760,DOID:8997
CHEMBL.COMPOUND:CHEMBL760,OMIM:263300
CHEMBL.COMPOUND:CHEMBL716,DOID:3312
CHEMBL.COMPOUND:CHEMBL716,HP:0007302
CHEMBL.COMPOUND:CHEMBL716,OMIM:209850
CHEMBL.COMPOUND:CHEMBL716,DOID:0060867
CHEMBL.COMPOUND:CHEMBL716,DOID:12849
CHEMBL.COMPOUND:CHEMBL716,HP:0000717
CHEMBL.COMPOUND:CHEMBL716,DOID:1741
CHEMBL.COMPOUND:CHEMBL716,DOID:0060827
CHEMBL.COMPOUND:CHEMBL716,HP:0000709
CHEMBL.COMPOUND:CHEMBL589,DOID:14330
CHEMBL.COMPOUND:CHEMBL589,DOID:0060892
CHEMBL.COMPOUND:CHEMBL589,DOID:0060894
CHEMBL.COMPOUND:CHEMBL589,DOID:0060895
CHEMBL.COMPOUND:CHEMBL589,DOID:0060897
CHEMBL.COMPOUND:CHEMBL589,DOID:0060898
CHEMBL.COMPOUND:CHEMBL589,DOID:0060900
